Words,Avg Guesses,Failures
junks,4.529821506312581,358
junky,4.538963865912059,334
junta,4.395733565520244,286
juror,4.61427949499347,368
kabob,4.442533739660426,263
kapok,4.419242490204614,276
kaput,4.2666521549847625,228
karat,4.341097083151937,240
karma,4.376142794949935,230
kayak,4.753373966042664,426
kazoo,4.616020896821942,354
kebab,4.46756639094471,303
kebob,4.500435350457118,314
keels,4.424684370918589,323
keens,4.462995211144972,339
keeps,4.443622115803222,317
ketch,4.272311710927297,205
keyed,4.4910753156290815,314
khaki,4.529603831084023,326
khans,4.279712668698302,253
kicks,4.5637788419677845,358
kicky,4.565302568567697,329
kiddo,4.477361776229865,299
kiddy,4.572268175881585,347
kills,4.451893774488463,315
kilns,4.263387026556378,260
kilos,4.269699608184588,264
kilts,4.2154984762734005,236
kinda,4.288202002612103,255
kinds,4.333043099695255,287
kings,4.369830213321724,285
kinks,4.54309969525468,363
kinky,4.55594253373966,342
kiosk,4.55811928602525,359
kited,4.250761863299957,264
kites,4.29081410535481,302
kitty,4.502394427514149,319
kiwis,4.563343491510666,344
klutz,4.415542011319112,267
knack,4.436656508489334,261
knave,4.367218110579016,283
knead,4.276229865041358,269
kneed,4.415324336090553,281
kneel,4.367871136264693,272
knees,4.474531998258598,345
knell,4.410317805833696,287
knelt,4.208315193730954,228
knife,4.3389203308663475,279
knits,4.2940792337831954,282
knobs,4.287984327383544,230
knock,4.43752720940357,263
knoll,4.424249020461471,273
knots,4.23704832390074,241
known,4.466913365259034,271
knows,4.340661732694819,256
koala,4.4079233783195475,295
kooks,4.67457553330431,388
kooky,4.752285589899869,427
kopek,4.411188506747932,270
krone,4.223117109272965,250
kudos,4.334349151066609,296
kudzu,4.693295602960383,376
label,4.323030039181541,249
labia,4.357422725293862,237
labor,4.162821070962124,184
laced,4.1423595994775795,221
laces,4.190030474531998,250
lacks,4.20918589464519,222
laded,4.3302133217239875,268
laden,4.142577274706138,223
lades,4.151937309534175,235
ladle,4.326512842838485,274
lager,4.174793208532869,211
lairs,4.20896821941663,260
laity,4.241184153243361,262
lakes,4.257292120156726,280
lamas,4.307575097953853,239
lambs,4.146713104048759,173
lamed,4.136264693077928,210
lamer,4.142794949934697,191
lames,4.170875054418807,224
lamps,4.10992599042229,156
lance,4.149107531562908,223
lands,4.132999564649543,211
lanes,4.16151501959077,257
lanky,4.2707879843273835,228
lapel,4.282977797126687,239
lapse,4.161950370047888,223
larch,4.203744013931215,198
lards,4.15084893339138,217
large,4.16151501959077,202
largo,4.1972137570744446,215
larks,4.209621245102308,230
larva,4.451240748802786,290
laser,4.166739225076187,229
lasso,4.368741837178929,287
lasts,4.299738789725729,243
latch,4.156726164562473,171
later,4.1282107096212455,214
latex,4.259468872442316,228
lathe,4.1423595994775795,192
laths,4.142794949934697,182
latte,4.282542446669569,251
lauds,4.2067914671310405,255
laugh,4.3023508924684375,259
lawns,4.179146713104049,205
laxer,4.317805833696125,249
laxly,4.6195037004788855,372
layer,4.236612973443622,251
lazed,4.309098824553765,257
lazes,4.342403134523291,281
leach,4.163256421419242,209
leads,4.164344797562038,239
leafs,4.228341314758381,252
leafy,4.274053112755769,257
leaks,4.249238136700043,274
leaky,4.3232477144101,299
leans,4.155855463648237,249
leaps,4.153678711362647,231
leapt,4.06247279059643,181
learn,4.155637788419678,228
lease,4.36417065737919,318
leash,4.212451023073574,257
least,4.136047017849369,236
leave,4.411841532433609,297
ledge,4.348280365694384,253
leech,4.333913800609491,234
leeks,4.441010013060514,323
leers,4.370483239007401,313
leery,4.428384849804092,334
lefts,4.203090988245537,217
lefty,4.2209403569873745,194
legal,4.392686112320418,306
leggy,4.455811928602525,294
legit,4.181541140618197,225
lemma,4.363299956464954,267
lemme,4.492381367000435,289
lemon,4.16586852416195,204
lemur,4.228994340444057,247
lends,4.200696560731389,242
leper,4.309098824553765,244
letup,4.131693513278189,188
levee,4.580757509795386,345
level,4.581192860252504,345
lever,4.427296473661297,286
liars,4.220287331301698,268
libel,4.34915106660862,266
licit,4.3393556813234655,257
licks,4.296909011754463,251
liege,4.397692642577275,299
liens,4.20896821941663,263
lifer,4.216804527644754,222
lifts,4.225946887244231,241
light,4.237265999129299,216
liked,4.23073574227253,251
liken,4.239007400957771,255
liker,4.2616456247279055,245
likes,4.2849368741837175,300
lilac,4.356987374836743,255
lilts,4.36003482803657,294
limbo,4.198955158902917,178
limbs,4.236612973443622,199
limed,4.149542882020026,222
limes,4.203961689159773,252
limit,4.328036569438398,246
limns,4.211362646930779,232
limos,4.213757074444928,227
limps,4.185023944275142,184
lined,4.172834131475838,240
linen,4.360687853722246,297
liner,4.17239878101872,225
lines,4.181105790161079,265
lingo,4.232477144101002,233
links,4.286242925555072,274
lions,4.213757074444928,259
lipid,4.342185459294733,258
liras,4.2246408358728775,268
lisle,4.410100130605137,326
lisps,4.364606007836308,257
lists,4.363299956464954,290
liter,4.147583804962995,211
lithe,4.151719634305616,204
lived,4.265999129299086,260
liven,4.262298650413583,249
liver,4.28667827601219,256
lives,4.321288637353069,301
livid,4.47627340008707,307
llama,4.56247279059643,322
llano,4.34479756203744,269
loads,4.185676969960818,246
loafs,4.213974749673487,240
loamy,4.240966478014802,217
loans,4.1767522855899,256
loath,4.131258162821071,197
lobby,4.474967348715716,282
lobed,4.159991292990858,214
lobes,4.21985198084458,242
local,4.344579886808881,267
locks,4.272529386155855,241
locus,4.271876360470179,269
lodes,4.203961689159773,257
lodge,4.215933826730518,219
lofts,4.1980844579886805,209
lofty,4.262516325642142,217
loges,4.250979538528515,273
logic,4.2520679146713105,229
login,4.2383543752720945,243
logon,4.417283413147584,286
logos,4.422942969090117,294
loins,4.2063561166739225,258
lolls,4.576839355681323,358
loner,4.156943839791031,232
longs,4.216369177187636,223
looks,4.4357858075750976,305
looms,4.353286895951241,261
loons,4.33630822812364,262
loony,4.433826730518067,277
loops,4.334566826295168,249
loopy,4.406617326948194,273
loose,4.400087070091423,313
loots,4.32977797126687,262
loped,4.115150195907706,194
lopes,4.178493687418372,232
lords,4.178493687418372,220
lorry,4.474531998258598,332
loser,4.185023944275142,245
loses,4.397910317805834,331
lotto,4.517196343056161,329
lotus,4.206138441445363,241
louse,4.3027862429255554,300
lousy,4.381802350892468,332
louts,4.208532868959512,252
loved,4.25642141924249,245
lover,4.255333043099696,244
loves,4.317370483239007,295
lowed,4.211797997387897,234
lower,4.203308663474097,225
lowly,4.502829777971267,317
loxes,4.3946451893774485,324
loyal,4.45472355245973,316
luaus,4.424249020461471,323
lubed,4.224423160644319,240
lubes,4.2437962559860685,254
lucid,4.270134958641707,267
lucks,4.303003918154114,252
lucky,4.371571615150196,265
lucre,4.198737483674358,232
lulls,4.613626469307793,381
lumps,4.21332172398781,194
lumpy,4.25859817152808,205
lunar,4.23487157161515,246
lunch,4.260339573356552,231
lunge,4.2520679146713105,260
lungs,4.286242925555072,256
lupin,4.229865041358293,241
lupus,4.408141053548106,279
lurch,4.2570744449281674,218
lured,4.20896821941663,238
lures,4.216804527644754,273
lurid,4.23922507618633,263
lurks,4.311710927296474,285
lusts,4.368088811493252,278
lusty,4.31040487592512,277
lutes,4.204832390074009,261
lying,4.341967784066173,263
lymph,4.2337831954723555,141
lynch,4.290161079669134,204
lyres,4.277753591641271,269
lyric,4.306269046582499,262
macaw,4.4307792773182415,244
maced,4.198737483674358,235
maces,4.217892903787549,240
macho,4.244231606443186,198
macro,4.171310404875925,190
madam,4.563125816282107,308
madly,4.191989551589029,176
magic,4.246843709185895,192
magma,4.636700043535046,352
maids,4.219634305616021,244
mails,4.190248149760557,251
maims,4.428602525032652,329
mains,4.211362646930779,255
maize,4.425119721375707,308
major,4.313234653896386,223
maker,4.239660426643448,234
makes,4.299738789725729,276
males,4.171092729647366,225
malls,4.313016978667828,234
malts,4.113626469307793,180
mamas,4.543970396168916,335
mambo,4.366129734436221,231
mamma,4.7936438833260775,428
manes,4.201567261645625,253
manga,4.38789725729212,237
mange,4.232041793643884,239
mango,4.245319982585982,231
mangy,4.313670004353504,249
mania,4.384196778406618,275
manic,4.218328254244667,212
manly,4.221593382673052,206
manna,4.515454941227688,282
manor,4.16586852416195,207
manse,4.222681758815847,244
maple,4.121462777535917,166
march,4.207662168045276,170
mares,4.185023944275142,247
maria,4.397910317805834,291
marks,4.208750544188072,211
marry,4.365259033521985,243
marsh,4.181323465389639,174
marts,4.135393992163692,195
masks,4.432303003918154,280
mason,4.2520679146713105,260
masts,4.346756639094471,244
match,4.138876795820636,138
mated,4.173269481932956,224
mates,4.164562472790596,220
matte,4.322812363952982,257
matts,4.336525903352198,244
matzo,4.303221593382673,217
mauls,4.2017849368741835,230
mauve,4.352416195037005,264
maven,4.287984327383544,246
mavin,4.30169786678276,236
maxed,4.369394862864606,277
maxes,4.393774488463213,301
maxim,4.590770570309099,349
maybe,4.299303439268611,226
mayor,4.235742272529386,215
mazes,4.388114932520679,294
meals,4.171963430561602,232
mealy,4.243143230300392,255
means,4.196560731388768,249
meant,4.143447975620375,208
meats,4.164997823247714,219
meaty,4.226164562472791,240
mecca,4.410317805833696,285
medal,4.144754026991729,205
media,4.2333478450152375,249
medic,4.240531127557684,232
meets,4.385938180235089,288
melds,4.178711362646931,199
melon,4.157379190248149,198
melts,4.157596865476709,195
memes,4.600130605137135,378
memos,4.4220722681758815,310
mends,4.208315193730954,231
menus,4.260121898127993,269
meows,4.299303439268611,263
mercy,4.198955158902917,192
meres,4.330430996952547,274
merge,4.329342620809752,229
merit,4.115585546364824,193
merry,4.378101872006965,261
mesas,4.393992163691772,306
messy,4.477361776229865,306
metal,4.121898127993035,189
meted,4.305180670439704,230
meter,4.274270787984327,222
metes,4.36852416195037,287
metro,4.144536351763169,200
mewed,4.38354375272094,245
mewls,4.226382237701349,206
miaow,4.269699608184588,220
micra,4.218545929473226,213
middy,4.49129299085764,302
midge,4.242272529386156,235
midst,4.222464083587288,231
miens,4.239442751414889,266
miffs,4.535916412712234,334
might,4.237919024814976,191
miked,4.252720940356987,239
mikes,4.345450587723117,305
milch,4.195254680017414,185
miler,4.1602089682194165,206
miles,4.1830648672181105,246
milfs,4.257292120156726,215
milks,4.272094035698737,235
milky,4.300174140182847,233
mills,4.39660426643448,284
mimed,4.37505441880714,284
mimes,4.473225946887244,354
mimic,4.594471049194602,314
mince,4.182847191989552,225
minds,4.262516325642142,254
mined,4.177187636047018,234
miner,4.1610796691336525,217
mines,4.251414888985633,297
minim,4.580975185023944,343
minis,4.445798868088811,325
minks,4.341532433609055,284
minor,4.164562472790596,198
mints,4.2017849368741835,246
minty,4.234436221158032,217
minus,4.340008707009142,302
mired,4.141488898563344,214
mires,4.175663909447105,243
mirth,4.117326948193296,156
misdo,4.275141488898563,250
miser,4.2104919460165435,240
mists,4.392903787548977,289
misty,4.29081410535481,255
miter,4.125380931649978,200
mites,4.212451023073574,266
mitts,4.402263822377013,289
mixed,4.343273835437527,263
mixer,4.326077492381367,254
mixes,4.438180235089247,332
moans,4.231388767958206,254
moats,4.2017849368741835,234
mocha,4.255115367871136,212
mocks,4.299303439268611,226
modal,4.1610796691336525,201
model,4.145189377448847,204
modem,4.3619939050936,266
modes,4.22420548541576,247
mogul,4.326295167609926,272
moire,4.221593382673052,254
moist,4.212886373530692,238
molar,4.156726164562473,197
molds,4.1835002176752285,212
moldy,4.245973008271658,225
moles,4.181105790161079,228
molls,4.364388332607749,264
molts,4.1336525903352195,195
momma,4.585111014366565,343
mommy,4.689377448846321,389
money,4.245973008271658,251
monks,4.295602960383109,258
month,4.160861993905094,173
mooch,4.433391380060949,255
moods,4.3922507618633,272
moody,4.474314323030039,303
mooed,4.346103613408794,269
moons,4.39007400957771,282
moors,4.342185459294733,256
moose,4.408576404005224,308
moots,4.359599477579452,269
moped,4.153678711362647,182
mopes,4.216369177187636,238
moral,4.152154984762734,191
moray,4.225946887244231,210
mores,4.1743578580757505,230
morns,4.162821070962124,204
moron,4.3393556813234655,234
mosey,4.320417936438833,295
mossy,4.4536351763169355,287
motel,4.129516760992599,196
motes,4.202873313016979,237
moths,4.218763604701785,205
motif,4.240095777100566,192
motor,4.3160644318676535,230
motto,4.495428820200261,277
mound,4.249020461471485,240
mount,4.2070091423596,220
mourn,4.263387026556378,258
mouse,4.303656943839791,301
mousy,4.425990422289943,342
mouth,4.247714410100131,217
moved,4.274053112755769,232
mover,4.251850239442751,237
moves,4.3352198519808445,286
movie,4.348280365694384,272
mowed,4.228994340444057,217
mower,4.207226817588158,219
mucks,4.371571615150196,273
mucky,4.410535481062255,266
mucus,4.507183282542447,323
muddy,4.496517196343056,315
muffs,4.553983456682629,331
mufti,4.278406617326948,213
muggy,4.559860687853722,325
mulch,4.24357858075751,198
mules,4.223334784501524,258
mulls,4.410970831519373,295
multi,4.220287331301698,228
mummy,4.702002612102743,391
mumps,4.4860687853722245,293
munch,4.257945145842403,200
mural,4.2205050065302565,232
murks,4.3073574227252935,271
murky,4.346103613408794,255
mused,4.281671745755333,272
muses,4.478667827601219,364
mushy,4.3996517196343055,295
music,4.353722246408359,279
musky,4.423595994775795,321
mussy,4.533739660426644,360
musts,4.4312146277753595,302
musty,4.319764910753157,265
muted,4.196343056160209,224
muter,4.1560731388767955,203
mutes,4.241619503700479,273
mutts,4.423595994775795,302
mynah,4.293426208097518,198
mynas,4.291902481497606,265
myrrh,4.423378319547235,243
myths,4.297562037440139,205
nabob,4.411406181976491,269
nacho,4.253809316499782,233
nacre,4.16173269481933,233
nadir,4.15955594253374,219
naiad,4.411406181976491,325
nails,4.211580322159338,277
naive,4.358946451893774,301
naked,4.272094035698737,275
named,4.200696560731389,240
names,4.216586852416195,252
nanny,4.676969960818459,421
napes,4.181976491075315,239
nappy,4.4453635176316935,288
narcs,4.166956900304745,222
narks,4.218328254244667,243
nasal,4.365041358293426,271
nasty,4.2516325642141926,243
natal,4.296255986068785,238
natty,4.355245973008271,249
naval,4.422289943404441,261
navel,4.2753591641271225,254
naves,4.304745319982586,289
nears,4.188289072703526,270
neath,4.1697866782760125,226
necks,4.293861558554637,257
needs,4.374401393121463,303
needy,4.428602525032652,301
neigh,4.281018720069656,255
nerds,4.200043535045712,246
nerdy,4.226382237701349,237
nerve,4.402263822377013,264
nervy,4.333696125380932,253
nests,4.365041358293426,284
never,4.412712233347845,273
newel,4.364823683064867,244
newer,4.3580757509795385,245
newly,4.285154549412277,226
newsy,4.367435785807575,285
newts,4.235306922072268,237
nexus,4.476708750544188,359
nicer,4.158685241619503,228
niche,4.259033521985198,262
nicks,4.3619939050936,295
niece,4.405746626033958,325
nifty,4.29103178058337,232
nigga,4.470396168915977,295
night,4.241837178929038,214
nimbi,4.409882455376578,245
nines,4.457553330430997,385
ninja,4.600565955594253,373
ninny,4.673269481932956,407
ninth,4.359599477579452,259
nippy,4.4453635176316935,295
niter,4.141706573791902,218
nites,4.222899434044406,288
nixed,4.35132781889421,294
nixes,4.447104919460165,368
noble,4.193513278188942,203
nobly,4.259468872442316,204
nodal,4.184153243360906,228
noddy,4.479973878972573,325
nodes,4.218545929473226,274
noels,4.2246408358728775,277
noise,4.285807575097954,312
noisy,4.346756639094471,318
nomad,4.203090988245537,228
nonce,4.373313016978668,296
nooks,4.490422289943404,325
noose,4.424031345232913,341
norms,4.18328254244667,207
north,4.168480626904659,209
nosed,4.228558989986939,277
noses,4.429908576404006,353
nosey,4.330866347409665,308
notch,4.217457553330431,209
noted,4.1793643883326075,238
notes,4.20047888550283,272
nouns,4.49782324771441,389
novae,4.3352198519808445,290
novas,4.360252503265128,311
novel,4.278624292555508,250
noway,4.354592947322595,283
nuder,4.216369177187636,258
nudes,4.261427949499347,294
nudge,4.300174140182847,274
nuked,4.304745319982586,275
nukes,4.371353939921637,340
nulls,4.4403569873748365,316
numbs,4.2940792337831954,221
nurse,4.231606443186766,238
nutty,4.483239007400957,332
nylon,4.45037004788855,282
nymph,4.297126686983021,171
oaken,4.306922072268176,293
oakum,4.363082281236395,270
oared,4.210709621245102,256
oases,4.47845015237266,356
oasis,4.477361776229865,385
oaten,4.185023944275142,248
oaths,4.2337831954723555,245
obese,4.4636482368306485,324
obeys,4.370047888550283,292
obits,4.244666956900304,249
oboes,4.466042664344798,325
occur,4.470831519373095,308
ocean,4.275141488898563,267
ocher,4.252285589899869,257
ochre,4.24140182847192,231
octal,4.136917718763605,195
octet,4.369612538093165,282
odder,4.374619068350022,291
oddly,4.456464954288202,280
odium,4.346103613408794,276
odors,4.3809316499782325,282
offal,4.402263822377013,246
offed,4.438615585546365,287
offer,4.411841532433609,294
often,4.209621245102308,217
ogled,4.223552459730083,237
ogles,4.255115367871136,263
ogres,4.252285589899869,266
oiled,4.202002612102743,263
oinks,4.3626469307792775,312
okays,4.430561602089682,337
okras,4.294732259468873,272
olden,4.185676969960818,244
older,4.179146713104049,221
oldie,4.228341314758381,260
olive,4.335655202437962,290
omega,4.306486721811058,251
omens,4.229865041358293,237
omits,4.232477144101002,238
onion,4.632781889420984,402
onset,4.224423160644319,261
oozed,4.54309969525468,344
oozes,4.62712233347845,411
opals,4.160426643447976,215
opens,4.197431432303004,228
opera,4.18545929473226,218
opine,4.230082716586852,259
opium,4.331737048323901,251
opted,4.171310404875925,206
optic,4.210274270787984,190
orals,4.2150631258162825,266
orate,4.12712233347845,224
orbit,4.137570744449282,183
order,4.345015237265999,287
organ,4.215716151501959,227
osier,4.2940792337831954,294
other,4.225293861558555,239
otter,4.379843273835437,305
ought,4.341967784066173,261
ounce,4.2712233347845014,278
ousts,4.458206356116674,334
outdo,4.4612538093165,318
outed,4.258815846756639,273
outer,4.238572050500653,267
outgo,4.498258598171528,331
ovals,4.293861558554637,270
ovary,4.348715716151502,254
ovens,4.322377013495864,280
overs,4.346756639094471,276
overt,4.272747061384415,237
ovoid,4.520461471484545,316
ovule,4.375489769264258,289
owing,4.3256421419242495,246
owlet,4.177622986504136,197
owned,4.23291249455812,234
owner,4.227905964301263,248
oxbow,4.616673922507618,296
oxide,4.442533739660426,315
ozone,4.517849368741837,332
paced,4.164344797562038,213
paces,4.190465824989116,235
packs,4.202437962559861,200
pacts,4.134087940792337,179
paddy,4.439050936003483,271
padre,4.122115803221593,181
paean,4.318458859381803,267
pagan,4.345885938180235,223
paged,4.204832390074009,211
pager,4.151719634305616,196
pages,4.240313452329125,258
pails,4.19830213321724,248
pains,4.176316935132782,243
paint,4.1103613408794075,185
pairs,4.17457553330431,232
paled,4.1007836308228125,191
paler,4.102089682194166,175
pales,4.141271223334784,226
palls,4.283413147583805,229
palms,4.100130605137135,155
palmy,4.212451023073574,191
palsy,4.2457553330431,234
panda,4.315846756639094,212
panel,4.102307357422725,195
panes,4.157596865476709,239
pangs,4.184153243360906,201
panic,4.1830648672181105,201
pansy,4.234436221158032,240
pants,4.108184588593818,180
panty,4.163038746190684,182
papal,4.536134087940792,316
papas,4.520243796255986,318
papaw,4.612320417936439,324
paper,4.311493252067915,253
parch,4.158685241619503,163
pared,4.109490639965172,188
pares,4.1382237701349585,219
parka,4.362864606007836,244
parks,4.17457553330431,197
parry,4.353722246408359,245
parse,4.152808010448411,215
parts,4.109490639965172,189
party,4.140618197649108,182
pasha,4.3987810187200695,238
pasta,4.327165868524162,238
paste,4.147366129734436,211
pasts,4.314323030039182,234
pasty,4.2146277753591646,212
patch,4.143447975620375,158
pates,4.141488898563344,214
paths,4.158902916848063,164
patio,4.207879843273836,231
patsy,4.237265999129299,227
patty,4.3667827601218985,250
pause,4.267522855898998,280
paved,4.255986068785372,214
paves,4.2929908576404,267
pawed,4.222464083587288,212
pawls,4.157161515019591,184
pawns,4.18741837178929,193
payed,4.268611232041794,255
payee,4.425555071832825,302
payer,4.202655637788419,218
peace,4.3169351327818895,256
peach,4.171528080104484,199
peaks,4.263169351327819,269
peals,4.154114061819765,236
pearl,4.108619939050936,192
pears,4.147148454505877,222
pease,4.37287766652155,309
pecan,4.154767087505442,207
pecks,4.26077492381367,210
pedal,4.1144971702220285,188
peeks,4.452111449717022,320
peels,4.318023508924685,267
peeps,4.566608619939051,358
peers,4.332172398781019,277
peeve,4.5820635611667395,312
pekoe,4.392033086634741,280
pelts,4.149760557248585,204
penal,4.1153678711362645,191
pence,4.2936438833260775,224
pends,4.1917718763604706,219
penes,4.353722246408359,297
penis,4.235089246843709,270
penny,4.392903787548977,262
peons,4.1793643883326075,239
peony,4.217457553330431,230
peppy,4.6377884196778405,351
perch,4.139094471049194,152
peril,4.1382237701349585,205
perks,4.22202873313017,234
perky,4.246408358728777,204
perms,4.148889856334349,186
pesky,4.356769699608185,284
pesos,4.354810622551153,293
pests,4.333260774923813,245
petal,4.088158467566391,179
peter,4.239007400957771,201
petty,4.382455376578146,258
pewee,4.531127557683935,296
phase,4.20918589464519,226
phial,4.199608184588594,219
phish,4.461689159773618,311
phlox,4.313670004353504,207
phone,4.16586852416195,203
phony,4.2570744449281674,211
photo,4.33609055289508,220
phyla,4.289943404440574,216
piano,4.213757074444928,240
picks,4.3169351327818895,256
picky,4.33609055289508,229
piece,4.335872877666522,270
piers,4.159338267305181,222
piety,4.244449281671746,231
piggy,4.500217675228559,300
pigmy,4.2929908576404,209
piing,4.402481497605573,264
piked,4.222681758815847,237
piker,4.185676969960818,218
pikes,4.30605137135394,297
pilaf,4.171745755333043,172
pilau,4.226382237701349,224
pilaw,4.2209403569873745,207
piled,4.121462777535917,201
piles,4.154984762734001,236
pills,4.342185459294733,258
pilot,4.08184588593818,175
pimps,4.445145842403135,293
pinch,4.199172834131476,184
pined,4.148236830648672,219
pines,4.219634305616021,275
pings,4.26708750544188,249
pinks,4.297562037440139,263
pinky,4.326948193295603,242
pinto,4.149760557248585,192
pints,4.159773617762299,227
pinup,4.4179364388332605,276
pious,4.338702655637788,305
piped,4.353722246408359,281
piper,4.309316499782325,258
pipes,4.445798868088811,355
pipit,4.5134958641706575,308
pique,4.469960818458859,338
pitch,4.187853722246408,181
pithy,4.2666521549847625,210
piton,4.140835872877666,189
pivot,4.249238136700043,212
pixel,4.295602960383109,234
pixie,4.5322159338267305,341
pizza,4.580322159338268,329
place,4.098171528080105,192
plaid,4.136264693077928,203
plain,4.119286025250327,188
plait,4.09272964736613,188
plane,4.1053548106225515,195
plank,4.14867218110579,176
plans,4.090770570309099,181
plant,4.057248585111014,156
plate,4.070744449281672,185
plays,4.189812799303439,221
plaza,4.505006530256857,296
plead,4.128646060078363,196
pleas,4.156726164562473,220
pleat,4.0779277318241185,179
plied,4.125598606878537,204
plies,4.162385720505006,245
plods,4.1693513278188945,210
plops,4.341532433609055,252
plots,4.118197649107532,186
plows,4.196343056160209,193
ploys,4.235089246843709,221
pluck,4.244013931214628,203
plugs,4.2200696560731386,213
plumb,4.199390509360035,134
plume,4.153461036134088,186
plump,4.3846321288637355,241
plums,4.202873313016979,192
plunk,4.2479320853286895,205
plush,4.250979538528515,222
poach,4.203961689159773,193
pocks,4.288202002612103,223
podia,4.244666956900304,242
poems,4.213539399216369,230
poesy,4.312799303439268,290
poets,4.191989551589029,232
point,4.149325206791467,211
poise,4.263169351327819,295
poked,4.230953417501088,235
poker,4.191118850674793,233
pokes,4.264910753156291,272
pokey,4.303439268611232,256
polar,4.134958641706574,181
poled,4.1190683500217675,197
poles,4.151284283848498,225
polio,4.3539399216369175,248
polka,4.21767522855899,219
polls,4.342403134523291,254
polyp,4.440574662603396,286
ponds,4.18959512407488,208
pones,4.191118850674793,266
pooch,4.4037875489769265,253
poohs,4.400522420548541,281
pools,4.338702655637788,260
poops,4.567043970396169,339
popes,4.39007400957771,310
poppa,4.5550718328254245,331
poppy,4.664127122333478,392
porch,4.175446234218546,184
pored,4.119939050936003,205
pores,4.153461036134088,226
porno,4.32542446669569,236
ports,4.103178058336962,184
posed,4.20047888550283,234
poser,4.1743578580757505,243
poses,4.367218110579016,304
posit,4.189159773617762,231
posse,4.36852416195037,294
posts,4.349368741837179,263
potty,4.4216369177187635,292
pouch,4.307139747496735,242
pound,4.236830648672181,235
pours,4.212233347845015,236
pouts,4.227035263387027,241
power,4.16586852416195,201
poxes,4.374401393121463,302
prank,4.15955594253374,181
prate,4.071397474967348,176
prawn,4.129081410535481,138
prays,4.203090988245537,217
preen,4.269699608184588,217
preps,4.355245973008271,261
press,4.350239442751415,267
preys,4.258162821070962,242
price,4.1190683500217675,190
prick,4.187200696560732,180
pricy,4.216369177187636,207
pride,4.121680452764475,195
pried,4.111885067479321,201
pries,4.142794949934697,231
prigs,4.222681758815847,237
prime,4.127557683935568,174
primp,4.345668262951676,225
print,4.085546364823683,179
prior,4.282542446669569,231
prism,4.180670439703961,192
privy,4.317370483239007,233
prize,4.276447540269917,234
probe,4.130822812363953,170
prods,4.134305616020897,191
profs,4.174140182847192,178
promo,4.33609055289508,214
proms,4.134958641706574,165
prone,4.097083151937309,194
prong,4.1469307792773185,176
proof,4.357422725293862,228
props,4.330430996952547,255
prose,4.16586852416195,205
prosy,4.268828907270352,252
proud,4.223334784501524,231
prove,4.221375707444492,203
prowl,4.178493687418372,169
prows,4.18545929473226,191
proxy,4.3946451893774485,258
prude,4.175663909447105,215
prune,4.16369177187636,212
psalm,4.151284283848498,158
pshaw,4.300609490639965,201
psych,4.33413147583805,215
pubic,4.312146277753592,222
pucks,4.343273835437527,271
pudgy,4.360687853722246,257
puffs,4.542228994340444,327
puffy,4.527209403569874,286
puked,4.321941663038746,279
pukes,4.340879407923378,309
pulls,4.381802350892468,275
pulps,4.391162385720505,279
pulpy,4.441445363517632,288
pulse,4.22420548541576,247
pumas,4.244013931214628,242
pumps,4.474314323030039,291
punch,4.2146277753591646,182
punks,4.324118415324336,279
punts,4.208097518502394,228
pupae,4.408794079233783,301
pupal,4.395298215063126,269
pupas,4.446234218545929,335
pupil,4.417283413147584,296
puppy,4.691118850674793,394
puree,4.374619068350022,303
purer,4.378754897692643,294
purge,4.199390509360035,207
purls,4.227035263387027,238
purrs,4.393121462777536,299
purse,4.2022202873313015,202
pushy,4.381149325206792,280
pussy,4.529386155855463,349
putts,4.404658249891162,280
putty,4.437309534175011,278
pwned,4.205050065302569,192
pygmy,4.4823683064867215,221
pylon,4.2150631258162825,193
pyres,4.227035263387027,235
pyxes,4.470396168915977,325
quack,4.553330430996953,333
quads,4.471484545058773,348
quaff,4.712886373530692,404
quail,4.439921636917719,321
quake,4.538963865912059,372
qualm,4.445581192860253,293
quark,4.46560731388768,301
quart,4.363517631693513,280
quash,4.500870700914236,331
quasi,4.55811928602525,382
quays,4.557683935568132,382
queen,4.6460600783630825,415
queer,4.653243360905529,433
quell,4.612973443622116,380
query,4.535263387026556,358
quest,4.481062255115368,355
queue,4.852633870265564,495
quick,4.55811928602525,335
quids,4.560949063996517,387
quiet,4.449934697431432,344
quill,4.657596865476709,409
quilt,4.425337396604267,322
quips,4.529821506312581,372
quire,4.448410970831519,334
quirk,4.520461471484545,349
quite,4.455376578145407,342
quits,4.496299521114497,367
quoit,4.451240748802786,328
quota,4.446669569003047,327
quote,4.442098389203308,317
quoth,4.437962559860688,299
rabbi,4.4216369177187635,272
rabid,4.1602089682194165,198
raced,4.154114061819765,225
racer,4.325206791467131,262
races,4.190465824989116,241
racks,4.223334784501524,219
radar,4.447975620374401,282
radii,4.402916848062691,308
radio,4.212668698302133,255
radon,4.135611667392251,210
rafts,4.173269481932956,204
ragas,4.37265999129299,287
raged,4.189377448846321,235
rages,4.213757074444928,261
raids,4.203744013931215,252
rails,4.213539399216369,271
rains,4.208750544188072,266
rainy,4.272094035698737,272
raise,4.23922507618633,297
rajah,4.50435350457118,272
rajas,4.511754462342186,328
raked,4.226164562472791,250
rakes,4.268611232041794,288
rally,4.451240748802786,314
ramps,4.131911188506748,168
ranch,4.194601654331737,198
randy,4.196996081845886,216
range,4.192424902046147,234
rangy,4.259468872442316,230
ranks,4.219198955158903,245
